Format Version,1.0,
Take Name,230626_Group7_trial3_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:24 +0900,
Total Frames In Take,363,
Total Exported Frames,3630,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
20,0.200000,205,-0.036284,-0.038321
20,0.200000,206,-0.029034,-0.111925
20,0.200000,207,0.020555,-0.209794
20,0.200000,208,0.033782,-0.204676
20,0.200000,209,0.056569,-0.090848
21,0.210000,210,-0.036973,0.040634
21,0.210000,211,-0.141489,0.079047
21,0.210000,212,-0.129852,0.023313
21,0.210000,213,-0.013539,-0.035685
21,0.210000,214,0.068904,-0.042454
21,0.210000,215,0.097880,-0.061473
21,0.210000,216,0.106542,-0.071764
21,0.210000,217,0.084876,-0.070241
21,0.210000,218,0.042928,-0.069087
21,0.210000,219,0.012858,-0.069036
22,0.220000,220,-0.017671,-0.081544
22,0.220000,221,-0.021960,-0.085000
22,0.220000,222,-0.024419,-0.077025
22,0.220000,223,-0.017862,-0.065602
22,0.220000,224,-0.016592,-0.035764
22,0.220000,225,-0.014679,-0.045488
22,0.220000,226,-0.015003,-0.054945
22,0.220000,227,-0.013674,-0.059549
22,0.220000,228,-0.017859,-0.072045
22,0.220000,229,-0.023276,-0.076047
23,0.230000,230,-0.035211,-0.075901
23,0.230000,231,-0.020613,-0.064109
23,0.230000,232,-0.004453,-0.053771
23,0.230000,233,-0.005597,-0.046087
23,0.230000,234,-0.005821,-0.054167
23,0.230000,235,-0.001179,-0.045371
23,0.230000,236,-0.004515,-0.021826
23,0.230000,237,0.000341,-0.016959
23,0.230000,238,-0.003936,-0.046316
23,0.230000,239,-0.003816,-0.095509
24,0.240000,240,-0.001039,-0.114457
24,0.240000,241,-0.000247,-0.077818
24,0.240000,242,0.010732,-0.008392
24,0.240000,243,0.000192,0.010446
24,0.240000,244,-0.012928,-0.010171
24,0.240000,245,-0.013422,-0.035038
24,0.240000,246,-0.000667,-0.031184
24,0.240000,247,0.021280,-0.019155
24,0.240000,248,0.037204,0.005193
24,0.240000,249,0.017094,-0.007285
25,0.250000,250,0.015400,-0.031895
25,0.250000,251,0.057327,-0.087506
25,0.250000,252,0.076371,-0.178962
25,0.250000,253,0.051344,-0.248876
25,0.250000,254,0.016778,-0.238930
25,0.250000,255,-0.002011,-0.104224
25,0.250000,256,-0.011275,0.083019
25,0.250000,257,-0.049168,0.092471
25,0.250000,258,-0.063321,-0.028417
25,0.250000,259,-0.028587,-0.059205
26,0.260000,260,0.017597,0.002367
26,0.260000,261,0.065616,-0.015489
26,0.260000,262,0.047995,-0.049659
26,0.260000,263,-0.002777,-0.060370
26,0.260000,264,-0.053713,-0.051309
26,0.260000,265,-0.060465,-0.062056
26,0.260000,266,-0.048951,-0.092662
26,0.260000,267,-0.043213,-0.109021
26,0.260000,268,-0.033625,-0.092144
26,0.260000,269,0.011980,-0.035837
27,0.270000,270,0.048200,-0.037529
27,0.270000,271,0.078959,-0.004286
27,0.270000,272,0.061571,0.024919
27,0.270000,273,-0.000195,-0.038565
27,0.270000,274,-0.033655,-0.073283
27,0.270000,275,-0.031598,-0.094163
27,0.270000,276,-0.019093,-0.145952
27,0.270000,277,0.007373,-0.174613
27,0.270000,278,0.026376,-0.098395
27,0.270000,279,0.045831,0.014007
28,0.280000,280,0.052702,0.025077
28,0.280000,281,0.052244,-0.026328
28,0.280000,282,0.052614,-0.057093
28,0.280000,283,0.043071,-0.065344
28,0.280000,284,0.011182,-0.068840
28,0.280000,285,-0.038708,-0.063780
28,0.280000,286,-0.097190,-0.060258
28,0.280000,287,-0.124306,-0.060482
28,0.280000,288,-0.050245,-0.063920
28,0.280000,289,0.021322,-0.063247
29,0.290000,290,0.072500,-0.060514
29,0.290000,291,0.093068,-0.053264
29,0.290000,292,0.080450,-0.036706
29,0.290000,293,0.009328,-0.043109
29,0.290000,294,-0.060609,-0.057438
29,0.290000,295,-0.043844,-0.057494
29,0.290000,296,-0.018997,-0.052846
29,0.290000,297,0.029204,-0.065960
29,0.290000,298,0.058444,-0.074936
29,0.290000,299,0.081367,-0.067691
30,0.300000,300,0.052213,-0.068779
30,0.300000,301,-0.004114,-0.066352
30,0.300000,302,-0.023763,-0.052550
30,0.300000,303,-0.049998,-0.034472
30,0.300000,304,-0.055996,-0.030900
30,0.300000,305,-0.018367,-0.075630
30,0.300000,306,-0.016597,-0.071472
30,0.300000,307,-0.005423,-0.004199
30,0.300000,308,0.003124,-0.011958
30,0.300000,309,0.002883,-0.044119
31,0.310000,310,-0.002365,-0.060328
31,0.310000,311,-0.007053,-0.060453
31,0.310000,312,-0.011629,-0.051429
31,0.310000,313,-0.015221,-0.044526
31,0.310000,314,-0.050451,-0.042304
31,0.310000,315,-0.087541,-0.050026
31,0.310000,316,-0.014041,-0.058643
31,0.310000,317,0.116932,-0.067765
31,0.310000,318,0.164411,-0.064718
31,0.310000,319,0.113655,-0.053470
32,0.320000,320,-0.002367,-0.040905
32,0.320000,321,-0.125371,-0.045642
32,0.320000,322,-0.137265,-0.059092
32,0.320000,323,-0.017521,-0.062341
32,0.320000,324,0.050266,-0.093112
32,0.320000,325,0.088688,-0.126776
32,0.320000,326,0.065057,-0.067892
32,0.320000,327,0.012646,0.001235
32,0.320000,328,-0.002062,-0.001246
32,0.320000,329,0.001347,-0.041240
33,0.330000,330,-0.000831,-0.060430
33,0.330000,331,-0.009176,-0.053598
33,0.330000,332,-0.008780,-0.043688
33,0.330000,333,-0.008888,-0.037762
