Format Version,1.23,Take Name,230626_Group7_trial2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 04.59.24.660 오후,Capture Start Frame,542752,Total Frames in Take,424,Total Exported Frames,424,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
214,2.140000,0.329092,0.077001,0.759926,0.360420,0.753419,0.703132,0.360155,0.088005,0.701725,0.192581,0.448739,0.798980,0.531500,0.825923,0.611656,0.247405,0.491865,0.793761,0.202086,0.382049,0.813507,0.199119,0.053650,0.769536,0.344512,0.073569,0.269101,0.351067,0.741211,0.438131,0.369197,0.083398,0.327616,0.225146,0.466279,0.256109,0.528150,0.825906,0.503560,0.291331,0.534502,0.273384,0.241056,0.349446,0.229135,0.192050,0.043504,0.247153,,,
215,2.150000,0.328917,0.076961,0.759873,0.361346,0.748172,0.703525,0.359910,0.088084,0.701684,0.190993,0.447536,0.799645,0.532293,0.820859,0.611975,0.246288,0.489806,0.794528,0.200402,0.381184,0.813924,0.199066,0.053574,0.769578,0.344315,0.073547,0.269171,0.351803,0.735908,0.438506,0.368956,0.083460,0.327761,0.224072,0.465049,0.255673,0.529007,0.820870,0.503839,0.291149,0.532627,0.273155,0.239864,0.348896,0.228602,0.192002,0.043563,0.247192,,,
216,2.160000,0.328676,0.076982,0.759759,0.362126,0.742553,0.704082,0.359659,0.088167,0.701629,0.189281,0.446174,0.800138,0.533235,0.815773,0.612349,0.245123,0.487757,0.795130,0.198707,0.380196,0.814214,0.199006,0.053508,0.769630,0.344126,0.073567,0.269321,0.353098,0.730185,0.438970,0.368715,0.083506,0.327950,0.223001,0.463935,0.255428,0.530031,0.816039,0.504266,0.290888,0.530512,0.273004,0.238571,0.348199,0.228288,0.191981,0.043625,0.247308,,,
217,2.170000,0.328516,0.076972,0.759680,0.362788,0.737300,0.704217,0.359429,0.088246,0.701552,0.187557,0.445061,0.800690,0.534142,0.810708,0.612826,0.243964,0.485759,0.795667,0.197169,0.379451,0.814477,0.198821,0.053396,0.769685,0.343954,0.073603,0.269479,0.353967,0.724835,0.439498,0.368505,0.083583,0.328165,0.221846,0.462681,0.255349,0.530564,0.810762,0.504704,0.290581,0.528645,0.272927,0.237431,0.347694,0.228016,0.191951,0.043673,0.247354,,,
218,2.180000,0.328383,0.076978,0.759627,0.363606,0.731780,0.704307,0.359255,0.088310,0.701506,0.185744,0.443910,0.800838,0.534881,0.805522,0.613421,0.242793,0.483757,0.795956,0.195552,0.378590,0.814515,0.198723,0.053335,0.769632,0.343819,0.073660,0.269627,0.354573,0.719577,0.439938,0.368341,0.083644,0.328324,0.220763,0.461794,0.255198,0.531327,0.805837,0.505344,0.290167,0.526585,0.272904,0.236114,0.347077,0.227898,0.191961,0.043734,0.247550,,,
219,2.190000,0.328260,0.076948,0.759541,0.364104,0.726197,0.704151,0.359106,0.088403,0.701452,0.184124,0.442745,0.800966,0.535506,0.800547,0.614142,0.241575,0.481630,0.796310,0.194041,0.377800,0.814488,0.198708,0.053305,0.769598,0.343683,0.073711,0.269754,0.355685,0.714275,0.440214,0.368162,0.083731,0.328518,0.219477,0.460660,0.254936,0.532004,0.800938,0.506083,0.289732,0.524909,0.272828,0.234858,0.346467,0.227799,0.191989,0.043895,0.247846,,,
220,2.200000,0.328169,0.076971,0.759416,0.364553,0.720530,0.703809,0.358977,0.088477,0.701341,0.182504,0.441565,0.801351,0.536188,0.795596,0.614834,0.240538,0.479576,0.796544,0.192750,0.377125,0.814468,0.198687,0.053257,0.769544,0.343531,0.073775,0.269908,0.356558,0.709324,0.440738,0.367991,0.083825,0.328718,0.218280,0.459745,0.254781,0.532625,0.796092,0.506834,0.289223,0.523085,0.272783,0.233747,0.346009,0.227692,0.191947,0.043962,0.248067,,,
221,2.210000,0.328058,0.076942,0.759291,0.364751,0.714941,0.703859,0.358816,0.088546,0.701239,0.180892,0.440375,0.801525,0.536825,0.790616,0.615523,0.239420,0.477602,0.796942,0.191227,0.376218,0.814566,0.198650,0.053217,0.769462,0.343344,0.073854,0.270053,0.357091,0.704280,0.441318,0.367806,0.083918,0.328885,0.216978,0.458896,0.254826,0.533400,0.791278,0.507513,0.288758,0.521475,0.272836,0.232553,0.345506,0.227577,0.191952,0.043943,0.248219,,,
222,2.220000,0.327919,0.076946,0.759222,0.365889,0.711029,0.705290,0.358600,0.088620,0.701182,0.178909,0.439410,0.801912,0.537420,0.785487,0.616179,0.238505,0.475437,0.797343,0.189875,0.375507,0.814763,0.198631,0.053187,0.769432,0.343136,0.073897,0.270228,0.357559,0.699308,0.441863,0.367625,0.084022,0.329074,0.215833,0.458043,0.254724,0.533950,0.786360,0.508167,0.288263,0.519864,0.272781,0.231093,0.344920,0.227611,0.191901,0.043996,0.248373,,,
223,2.230000,0.327814,0.076917,0.759153,0.366459,0.706153,0.705778,0.358458,0.088744,0.701163,0.177455,0.438047,0.802575,0.538053,0.780371,0.616624,0.237514,0.473342,0.797942,0.188309,0.374571,0.815247,0.198588,0.053124,0.769427,0.342953,0.073978,0.270407,0.358020,0.694530,0.442335,0.367402,0.084130,0.329293,0.212113,0.459382,0.253681,0.534469,0.781507,0.508702,0.287806,0.518189,0.272842,0.229922,0.344260,0.227572,0.191783,0.044038,0.248555,,,
224,2.240000,0.327737,0.076885,0.759086,0.366669,0.700832,0.705745,0.358161,0.088914,0.701158,0.175914,0.436840,0.803186,0.538486,0.775087,0.617134,0.236629,0.471188,0.798583,0.186878,0.373621,0.815744,0.198564,0.053086,0.769469,0.342734,0.074073,0.270639,0.358597,0.689464,0.442793,0.367167,0.084247,0.329526,0.212739,0.456945,0.254382,0.534981,0.776429,0.509224,0.287317,0.516548,0.272836,0.228844,0.343797,0.227496,0.191714,0.044014,0.248696,,,
225,2.250000,0.327646,0.076862,0.759026,0.367033,0.695402,0.706435,0.357935,0.089032,0.701028,0.174721,0.435503,0.804138,0.538943,0.769901,0.617677,0.235706,0.469011,0.799368,0.185550,0.372647,0.816445,0.198537,0.053014,0.769593,0.342525,0.074170,0.270876,0.358765,0.684749,0.443437,0.366933,0.084372,0.329788,0.210885,0.457086,0.254019,0.535400,0.771411,0.509889,0.286885,0.514921,0.272945,0.227670,0.343259,0.227522,0.191650,0.044010,0.248759,,,
226,2.260000,0.327513,0.076830,0.758990,0.367172,0.690216,0.706438,0.357716,0.089156,0.700913,0.173410,0.434299,0.805039,0.539455,0.764617,0.618360,0.234806,0.466902,0.800211,0.184421,0.371660,0.817210,0.198520,0.052952,0.769869,0.342377,0.074269,0.271074,0.358763,0.679978,0.443805,0.366736,0.084517,0.330056,0.210715,0.455314,0.254227,0.535793,0.766429,0.510604,0.286404,0.513401,0.272931,0.226532,0.342826,0.227416,0.191604,0.044053,0.248963,,,
227,2.270000,0.327407,0.076728,0.758990,0.367626,0.684890,0.706900,0.357550,0.089201,0.700871,0.172439,0.432978,0.805988,0.539829,0.759242,0.619142,0.234049,0.464795,0.801314,0.183216,0.370773,0.818048,0.198513,0.052867,0.770021,0.342244,0.074334,0.271315,0.358161,0.676041,0.444620,0.366544,0.084601,0.330332,0.209618,0.454606,0.253941,0.536047,0.761404,0.511390,0.286050,0.512041,0.272804,0.225353,0.342417,0.227365,0.191587,0.044062,0.249205,,,
228,2.280000,0.327375,0.076641,0.759055,0.367686,0.679799,0.707214,0.357251,0.089099,0.700872,0.171132,0.431801,0.807074,0.540303,0.753866,0.619776,0.233387,0.462772,0.802285,0.182252,0.369869,0.818911,0.198536,0.052807,0.770140,0.342181,0.074413,0.271528,0.359324,0.670983,0.445790,0.366398,0.084706,0.330590,0.208945,0.453754,0.253680,0.536281,0.756300,0.512125,0.285502,0.510417,0.272781,0.224327,0.341772,0.227152,0.191613,0.044065,0.249358,,,
229,2.290000,0.327363,0.076541,0.759155,0.367953,0.674888,0.707754,0.357305,0.089315,0.701041,0.170022,0.430552,0.808124,0.540460,0.748540,0.620441,0.232603,0.460596,0.803197,0.181164,0.368932,0.819858,0.198586,0.052756,0.770321,0.342057,0.074469,0.271715,0.360301,0.663505,0.445953,0.366257,0.084810,0.330763,0.207943,0.452713,0.253330,0.536567,0.751228,0.512856,0.285212,0.508911,0.272586,0.223232,0.341192,0.226886,0.191604,0.043983,0.249458,,,
230,2.300000,0.327340,0.076449,0.759249,0.368039,0.669649,0.707835,0.357240,0.089361,0.701210,0.169079,0.429023,0.808924,0.540683,0.743263,0.620822,0.231910,0.458438,0.803985,0.180081,0.367917,0.820779,0.198625,0.052699,0.770414,0.341944,0.074496,0.271834,0.359930,0.658498,0.446420,0.366053,0.084899,0.330938,0.207017,0.451805,0.252807,0.536669,0.745894,0.513392,0.284794,0.507314,0.272509,0.222246,0.340678,0.226382,0.191539,0.043952,0.249456,,,
231,2.310000,0.327296,0.076365,0.759336,0.368119,0.664748,0.708521,0.357136,0.089439,0.701363,0.167701,0.427739,0.810113,0.540798,0.737850,0.621196,0.231131,0.456469,0.805067,0.178891,0.366892,0.821796,0.198621,0.052648,0.770456,0.341787,0.074532,0.271924,0.358514,0.653775,0.446883,0.365811,0.084963,0.331057,0.206210,0.450843,0.252345,0.536699,0.740481,0.513770,0.284384,0.505636,0.272155,0.221245,0.340048,0.225857,0.191395,0.043785,0.249442,,,
232,2.320000,0.327226,0.076237,0.759421,0.368114,0.659795,0.708648,0.357033,0.089537,0.701457,0.166347,0.426512,0.811289,0.540908,0.732335,0.621292,0.230534,0.454194,0.806166,0.177625,0.365742,0.822690,0.198615,0.052599,0.770547,0.341675,0.074541,0.271988,0.357886,0.648478,0.447582,0.365569,0.085056,0.331199,0.205364,0.449610,0.251904,0.536493,0.734738,0.514058,0.284071,0.503834,0.271925,0.220213,0.339410,0.225348,0.191326,0.043673,0.249295,,,
233,2.330000,0.327145,0.076202,0.759419,0.368110,0.654559,0.709075,0.356899,0.089639,0.701485,0.165311,0.424927,0.812136,0.541025,0.726824,0.621563,0.229611,0.452117,0.807243,0.176378,0.364662,0.823743,0.198596,0.052562,0.770649,0.341542,0.074548,0.272064,0.357753,0.643359,0.448511,0.365380,0.085161,0.331311,0.204422,0.448963,0.251027,0.536468,0.729147,0.514357,0.283464,0.501861,0.272014,0.219208,0.338749,0.224865,0.191277,0.043617,0.249141,,,
234,2.340000,0.327027,0.076191,0.759381,0.368113,0.649397,0.709236,0.356691,0.089747,0.701434,0.164231,0.423302,0.813106,0.541063,0.721127,0.621703,0.228702,0.449939,0.808125,0.175051,0.363444,0.824592,0.198559,0.052521,0.770709,0.341467,0.074553,0.272111,0.356938,0.638348,0.448828,0.365207,0.085237,0.331377,0.203315,0.447864,0.250504,0.536444,0.723400,0.514577,0.282847,0.499891,0.271876,0.218107,0.338172,0.224482,0.191266,0.043566,0.249175,,,
235,2.350000,0.326881,0.076196,0.759279,0.368022,0.644522,0.709581,0.356402,0.089875,0.701263,0.162922,0.422104,0.814157,0.541272,0.715281,0.621933,0.227574,0.447575,0.809004,0.173813,0.362370,0.825277,0.198492,0.052481,0.770818,0.341380,0.074555,0.272182,0.356402,0.633573,0.449018,0.365068,0.085288,0.331405,0.202321,0.447035,0.250202,0.536462,0.717824,0.514948,0.282097,0.498039,0.271726,0.217071,0.337627,0.224200,0.191243,0.043555,0.249174,,,
236,2.360000,0.326711,0.076244,0.759118,0.367761,0.639138,0.709808,0.356018,0.090017,0.700968,0.161756,0.420418,0.814722,0.541390,0.709499,0.622353,0.226432,0.445281,0.809666,0.172470,0.361212,0.825916,0.198394,0.052445,0.770896,0.341247,0.074607,0.272317,0.356492,0.628449,0.449562,0.364866,0.085385,0.331583,0.201129,0.445990,0.249788,0.536501,0.712211,0.515436,0.281177,0.496256,0.271603,0.216002,0.337081,0.224000,0.191205,0.043513,0.249127,,,
237,2.370000,0.326514,0.076336,0.758920,0.367954,0.634067,0.709932,0.355669,0.090141,0.700625,0.160502,0.419090,0.815244,0.541713,0.703509,0.622651,0.225258,0.442870,0.810197,0.171186,0.360247,0.826362,0.198239,0.052406,0.770925,0.341087,0.074671,0.272491,0.355762,0.623595,0.449644,0.364569,0.085466,0.331819,0.199936,0.445109,0.249520,0.536538,0.706491,0.515912,0.280076,0.494434,0.271352,0.214859,0.336385,0.223853,0.191160,0.043471,0.249123,,,
238,2.380000,0.326251,0.076410,0.758686,0.367704,0.629365,0.710225,0.355305,0.090259,0.700269,0.159128,0.417604,0.815405,0.541879,0.697710,0.623136,0.224065,0.440809,0.810243,0.169801,0.359232,0.826459,0.198086,0.052370,0.770871,0.340897,0.074703,0.272723,0.355242,0.618916,0.449783,0.364277,0.085523,0.332151,0.198742,0.444360,0.249306,0.536532,0.700866,0.516385,0.278903,0.492898,0.271189,0.213659,0.335782,0.223858,0.191071,0.043432,0.249139,,,
239,2.390000,0.326043,0.076474,0.758540,0.368108,0.624207,0.710457,0.355086,0.090359,0.700065,0.157842,0.416448,0.815437,0.542260,0.692135,0.623418,0.222900,0.438555,0.810260,0.168550,0.358417,0.826395,0.197955,0.052336,0.770720,0.340757,0.074756,0.272985,0.354707,0.614011,0.450024,0.364037,0.085593,0.332465,0.197462,0.443355,0.249268,0.536661,0.695345,0.516815,0.278404,0.490687,0.271721,0.212487,0.335255,0.223961,0.191041,0.043366,0.249162,,,
240,2.400000,0.325927,0.076511,0.758431,0.368390,0.619551,0.710548,0.354899,0.090315,0.699978,0.156672,0.415175,0.815208,0.542616,0.686433,0.623578,0.221825,0.436686,0.810115,0.167389,0.357762,0.826088,0.197921,0.052331,0.770550,0.340562,0.074795,0.273236,0.353569,0.609584,0.449887,0.363831,0.085636,0.332724,0.196459,0.442182,0.249353,0.536991,0.690031,0.517076,0.276894,0.489318,0.271571,0.211431,0.334762,0.224000,0.190990,0.043336,0.249159,,,
241,2.410000,0.325830,0.076576,0.758360,0.368707,0.615172,0.711319,0.354786,0.090317,0.699976,0.155687,0.414038,0.814680,0.542980,0.680986,0.623541,0.220837,0.435031,0.810045,0.166097,0.357177,0.825547,0.197905,0.052336,0.770371,0.340345,0.074839,0.273458,0.352916,0.605298,0.449951,0.363600,0.085691,0.333014,0.195301,0.441094,0.249410,0.537217,0.684710,0.517089,0.278499,0.485450,0.272719,0.210310,0.334200,0.224050,0.190856,0.043284,0.249207,,,
242,2.420000,0.325709,0.076680,0.758207,0.369141,0.610375,0.711383,0.354624,0.090335,0.699928,0.154682,0.412902,0.814181,0.543482,0.675663,0.623330,0.219880,0.433336,0.809947,0.164822,0.356679,0.824831,0.197863,0.052326,0.770143,0.340168,0.074896,0.273652,0.350176,0.602669,0.448613,0.363351,0.085755,0.333279,0.194081,0.440232,0.249512,0.537247,0.679027,0.517023,0.277831,0.483397,0.273032,0.209240,0.333676,0.224082,0.190804,0.043275,0.249258,,,
243,2.430000,0.325567,0.076771,0.757980,0.369577,0.605915,0.711717,0.354475,0.090370,0.699771,0.153636,0.411708,0.813294,0.544063,0.670289,0.623171,0.218859,0.431586,0.810655,0.163682,0.356209,0.824178,0.197834,0.052341,0.769929,0.339949,0.074964,0.273820,0.345888,0.600413,0.446482,0.363068,0.085782,0.333518,0.193099,0.439366,0.249632,0.537472,0.673476,0.516939,0.277110,0.481301,0.273365,0.208131,0.333211,0.224310,0.190676,0.043247,0.249245,,,
244,2.440000,0.325424,0.076900,0.757661,0.368567,0.602025,0.713554,0.354291,0.090455,0.699496,0.152553,0.410777,0.812924,0.544681,0.664679,0.623100,0.217946,0.429956,0.810363,0.162542,0.355680,0.823558,0.197777,0.052359,0.769679,0.339790,0.075073,0.274045,0.341469,0.598585,0.444086,0.362776,0.085846,0.333834,0.192014,0.438409,0.249665,0.537794,0.668145,0.517000,0.276403,0.479354,0.273675,0.207078,0.332764,0.224500,0.190558,0.043165,0.249332,,,
245,2.450000,0.325273,0.077031,0.757339,0.370097,0.596804,0.712132,0.354121,0.090494,0.699086,0.151596,0.409433,0.812442,0.545197,0.659116,0.623183,0.216998,0.427772,0.810017,0.161280,0.355124,0.822876,0.197766,0.052360,0.769445,0.339646,0.075125,0.274296,0.337625,0.596765,0.442038,0.362591,0.085881,0.334070,0.191185,0.437714,0.249745,0.538112,0.662828,0.517190,0.275706,0.477323,0.273978,0.206190,0.332347,0.224632,0.190581,0.043066,0.249444,,,
246,2.460000,0.325104,0.077171,0.756833,0.369987,0.592060,0.713023,0.353890,0.090564,0.698627,0.150508,0.408594,0.812333,0.545883,0.653555,0.623380,0.216064,0.426078,0.809068,0.160411,0.354635,0.822397,0.197699,0.052370,0.769316,0.339561,0.075159,0.274456,0.334762,0.594356,0.440696,0.362502,0.085908,0.334269,0.190294,0.436935,0.249720,0.538672,0.657728,0.517552,0.275193,0.475527,0.274151,0.205416,0.331983,0.224749,0.190588,0.043200,0.249366,,,
247,2.470000,0.324980,0.077273,0.756477,0.368297,0.588420,0.714797,0.353969,0.090818,0.698172,0.149479,0.407236,0.812156,0.546440,0.647976,0.623643,0.214944,0.423854,0.809694,0.159603,0.354137,0.822129,0.197628,0.052365,0.769195,0.339503,0.075191,0.274591,0.333226,0.591243,0.440098,0.362437,0.085930,0.334373,0.189603,0.436264,0.249664,0.539081,0.652609,0.517933,0.274797,0.473826,0.274300,0.204700,0.331629,0.224761,0.190689,0.043169,0.249516,,,
248,2.480000,0.324848,0.077347,0.756243,0.366233,0.585622,0.717443,0.353772,0.090922,0.697847,0.148280,0.406488,0.812779,0.546820,0.642504,0.624042,0.214015,0.421860,0.809575,0.158570,0.353407,0.822113,0.197529,0.052345,0.769101,0.339411,0.075224,0.274772,0.333194,0.587813,0.440151,0.362339,0.085961,0.334574,0.188996,0.435654,0.249500,0.539502,0.647592,0.518386,0.274569,0.472098,0.274286,0.203974,0.331264,0.224772,0.190667,0.043209,0.249661,,,
249,2.490000,0.324757,0.077422,0.756094,0.363826,0.582920,0.720179,0.354228,0.091599,0.697844,0.147440,0.405445,0.813057,0.547284,0.637250,0.624354,0.213125,0.419984,0.809809,0.157561,0.352737,0.822370,0.197456,0.052365,0.769013,0.339326,0.075266,0.274981,0.335100,0.585756,0.441033,0.362193,0.086015,0.334833,0.188615,0.435278,0.249188,0.540020,0.642526,0.518837,0.274450,0.470621,0.274167,0.203297,0.330830,0.224667,0.190478,0.043214,0.249912,,,
250,2.500000,0.324691,0.077458,0.756012,0.361620,0.580322,0.722485,0.354114,0.091730,0.697770,0.146826,0.404258,0.813656,0.547858,0.632012,0.624645,0.212415,0.418079,0.810180,0.156782,0.352021,0.822744,0.197433,0.052347,0.768948,0.339278,0.075318,0.275212,0.338154,0.584571,0.442480,0.362050,0.086086,0.335120,0.188320,0.434899,0.248658,0.540687,0.637641,0.519263,0.274425,0.469216,0.273873,0.202767,0.330410,0.224459,0.190482,0.043216,0.250017,,,
251,2.510000,0.324668,0.077474,0.755987,0.360201,0.577102,0.724660,0.354078,0.091873,0.697794,0.146583,0.403365,0.814094,0.548328,0.626602,0.624927,0.211863,0.416479,0.810444,0.156059,0.351298,0.823077,0.197432,0.052315,0.768902,0.339218,0.075334,0.275375,,,,0.361957,0.086183,0.335332,0.188023,0.434421,0.247964,0.541309,0.632692,0.519675,0.274593,0.467742,0.273365,0.202477,0.330083,0.223999,0.190579,0.043215,0.250034,,,
252,2.520000,0.324691,0.077452,0.755942,0.359132,0.573112,0.725959,0.354057,0.091926,0.697751,0.146424,0.402306,0.814590,0.548844,0.621340,0.625166,0.211587,0.414731,0.811136,0.155559,0.350679,0.823690,0.197488,0.052310,0.768882,0.339161,0.075312,0.275468,,,,0.361857,0.086281,0.335446,0.188027,0.433934,0.247440,0.542063,0.627827,0.520098,0.274492,0.466333,0.273074,0.202149,0.329815,0.223432,0.190450,0.043153,0.250098,,,
253,2.530000,0.324761,0.077421,0.755803,0.358804,0.568670,0.726574,0.354062,0.091944,0.697591,0.146226,0.401314,0.815257,0.549243,0.616129,0.625303,0.211458,0.413109,0.811689,0.155184,0.350033,0.824321,0.197568,0.052250,0.768833,0.339143,0.075269,0.275501,,,,0.361854,0.086462,0.335513,0.187961,0.433674,0.246375,0.542496,0.622810,0.520446,0.274714,0.465013,0.272571,0.201942,0.329473,0.222748,0.190470,0.043129,0.250068,,,
254,2.540000,0.324792,0.077404,0.755631,0.359346,0.564084,0.726647,0.353976,0.092020,0.697317,0.146086,0.400501,0.816187,0.549559,0.610809,0.625653,0.211458,0.411128,0.812280,0.154990,0.349380,0.824991,0.197624,0.052257,0.768849,0.339147,0.075232,0.275503,,,,0.361808,0.086536,0.335498,0.187889,0.433274,0.245362,0.542830,0.617934,0.520872,0.274840,0.463659,0.271779,0.201775,0.329140,0.221957,0.190662,0.043108,0.249978,,,
255,2.550000,0.324769,0.077397,0.755440,0.360230,0.559389,0.726088,0.352854,0.091290,0.696632,0.145881,0.399664,0.817130,0.549983,0.605420,0.625918,0.211316,0.409479,0.813004,0.154756,0.348751,0.825687,0.197634,0.052215,0.768851,0.339112,0.075187,0.275504,,,,0.361751,0.086615,0.335533,0.187961,0.433042,0.244292,0.543075,0.613007,0.521258,0.275046,0.462425,0.271057,0.201635,0.328772,0.221020,0.190622,0.043074,0.249922,,,
256,2.560000,0.324703,0.077384,0.755242,0.361519,0.554612,0.725392,0.352682,0.091464,0.696255,0.145818,0.398696,0.818342,0.550529,0.600194,0.626154,0.211149,0.407524,0.813883,0.154306,0.348012,0.826575,0.197582,0.052194,0.768899,0.339082,0.075151,0.275547,,,,0.361675,0.086661,0.335592,0.188052,0.432802,0.243163,0.543394,0.608244,0.521672,0.275306,0.461134,0.270462,0.201324,0.328206,0.220264,0.190572,0.043041,0.249993,,,
257,2.570000,0.324664,0.077376,0.755076,0.362722,0.549923,0.724506,0.352409,0.091528,0.695948,0.145597,0.398013,0.819653,0.551026,0.594921,0.626379,0.210804,0.406009,0.814717,0.154025,0.347479,0.827522,0.197589,0.052200,0.768987,0.339045,0.075130,0.275634,,,,0.361560,0.086697,0.335716,0.188280,0.432600,0.242268,0.543792,0.603476,0.522038,0.275460,0.459735,0.269902,0.201117,0.327796,0.219603,0.190682,0.043051,0.250035,,,
258,2.580000,0.324597,0.077343,0.754913,0.375268,0.537134,0.710859,0.352190,0.091628,0.695684,0.145407,0.397166,0.820867,0.551620,0.589675,0.626556,0.210535,0.404335,0.815556,0.153871,0.346869,0.828440,0.197561,0.052150,0.769060,0.339021,0.075060,0.275747,,,,0.361435,0.086738,0.335872,0.188370,0.432332,0.241499,0.544471,0.598876,0.522288,0.275749,0.458454,0.269367,0.200955,0.327496,0.219133,0.190570,0.042988,0.250088,,,
259,2.590000,0.324521,0.077320,0.754776,0.392478,0.521826,0.692641,0.352017,0.091725,0.695431,0.145351,0.396413,0.822235,0.552404,0.584494,0.626514,0.210200,0.402997,0.816554,0.153623,0.346271,0.829406,0.197519,0.052138,0.769131,0.339046,0.074957,0.275937,,,,0.361345,0.086809,0.336017,0.188518,0.432108,0.240970,0.545253,0.593997,0.522422,0.276162,0.457256,0.268885,0.200799,0.327275,0.218830,0.190545,0.042950,0.250212,,,
260,2.600000,0.324480,0.077296,0.754673,0.392840,0.517814,0.692358,0.351916,0.091783,0.695283,0.145315,0.395882,0.823354,0.553240,0.579390,0.626510,0.210151,0.401414,0.817335,0.153307,0.345657,0.830208,0.197515,0.052120,0.769160,0.338856,0.075201,0.275874,,,,0.361219,0.086856,0.336212,0.188630,0.431816,0.240502,0.546209,0.589001,0.522434,0.276490,0.455825,0.268673,0.200706,0.327178,0.218635,0.190509,0.042982,0.250380,,,
261,2.610000,0.324479,0.077219,0.754613,0.393345,0.514038,0.691984,0.351889,0.091798,0.695239,0.145353,0.395294,0.824194,0.554116,0.574460,0.626469,0.210033,0.400021,0.817673,0.153071,0.345093,0.830839,0.197546,0.052123,0.769165,0.338768,0.075231,0.276039,,,,0.361110,0.086861,0.336434,0.188766,0.431484,0.240186,0.547315,0.584110,0.522491,0.276696,0.454245,0.268543,0.200600,0.327080,0.218558,0.190405,0.042980,0.250527,,,
262,2.620000,0.324511,0.077154,0.754632,0.394165,0.510695,0.691800,0.351903,0.091810,0.695308,0.145473,0.394792,0.824846,0.555039,0.569562,0.626521,0.209998,0.398550,0.817934,0.152830,0.344440,0.831233,0.197560,0.052094,0.769176,0.338704,0.075222,0.276255,,,,0.361020,0.086867,0.336679,0.188912,0.431128,0.239948,0.548566,0.579483,0.522511,0.277135,0.452589,0.268592,0.200537,0.326987,0.218534,0.190331,0.042993,0.250634,,,
263,2.630000,0.324464,0.077158,0.754623,0.394843,0.507043,0.691148,0.351874,0.091823,0.695335,0.145477,0.394398,0.825362,0.556031,0.564869,0.626514,0.209780,0.397263,0.817950,0.152530,0.344014,0.831410,0.197560,0.052109,0.769161,0.338645,0.075215,0.276411,,,,0.361013,0.086785,0.336883,0.189140,0.430847,0.239888,0.549534,0.574631,0.522541,0.277400,0.450996,0.268604,0.200533,0.326909,0.218571,0.190322,0.043018,0.250739,,,
264,2.640000,0.324302,0.077183,0.754478,0.395727,0.503994,0.691086,0.352760,0.092682,0.695609,0.145439,0.394172,0.825556,0.557074,0.560190,0.626578,0.209526,0.396323,0.817996,0.152211,0.343769,0.831323,0.197508,0.052088,0.769103,0.338643,0.075196,0.276523,,,,0.361198,0.086604,0.337055,0.189355,0.430485,0.239914,0.550668,0.570016,0.522574,0.277779,0.449396,0.268926,0.200553,0.326864,0.218677,0.190277,0.042994,0.250786,,,
265,2.650000,0.324234,0.077191,0.754345,0.396385,0.501544,0.691405,0.352688,0.092675,0.695449,0.145455,0.394047,0.825500,0.558178,0.555632,0.626494,0.209337,0.395413,0.817844,0.151976,0.343638,0.830952,0.197462,0.052095,0.769021,0.338650,0.075122,0.276589,,,,0.361535,0.086442,0.337192,0.189678,0.430286,0.240082,0.551940,0.565675,0.522515,0.278217,0.448112,0.269173,0.200611,0.326868,0.218884,0.190307,0.043014,0.250795,,,
266,2.660000,0.324149,0.077225,0.754195,0.397200,0.497988,0.690483,0.351783,0.091842,0.694875,0.145460,0.393901,0.825192,0.559246,0.551281,0.626462,0.208561,0.394887,0.818382,0.151773,0.343762,0.830308,0.197418,0.052127,0.768950,0.338667,0.075106,0.276689,,,,0.361124,0.086677,0.337021,0.190060,0.430081,0.240404,0.553087,0.561268,0.522512,0.278751,0.446757,0.269498,0.200709,0.326898,0.219228,0.190357,0.043029,0.250908,,,
267,2.670000,0.324123,0.077234,0.753974,0.398211,0.494999,0.690149,0.352703,0.092610,0.695029,0.145526,0.393747,0.824591,0.560372,0.547084,0.626354,0.209052,0.393473,0.816946,0.151580,0.344121,0.829437,0.197409,0.052112,0.768841,0.338707,0.075103,0.276820,,,,0.361158,0.086598,0.337109,0.190420,0.429851,0.240827,0.554215,0.557092,0.522431,0.279227,0.445448,0.269825,0.200829,0.326983,0.219643,0.190372,0.043055,0.251081,,,
268,2.680000,0.324111,0.077253,0.753731,0.398676,0.492643,0.690872,0.351723,0.091585,0.694381,0.145449,0.393604,0.823856,0.561316,0.543252,0.626340,0.209016,0.392413,0.816195,0.151216,0.343997,0.828929,0.197405,0.051985,0.768587,0.338747,0.075131,0.276965,,,,0.361191,0.086502,0.337308,0.190785,0.429660,0.241362,0.555495,0.553369,0.522438,0.279644,0.444086,0.270345,0.200938,0.327081,0.220159,0.190432,0.043102,0.251233,,,
